コード,略称,名称,名称,カタカナ,郵便番号,住所1,住所2,TEL,FAX,携帯,社員ID,社員氏名,アシスタントID,アシスタント氏名,適格事業者登録番号,免税事業者,事業所ID,事業所名,部署コード,部署名,得意先,一般仕入,外注仕入,得意先締日,支払サイクル,支払日,回収区分,基準金額,以上回収条件,以上手形サイト,以上回収方法,未満回収条件,未満手形サイト,未満回収方法,諸口売り,消費税算出区分,インボイス,消費税端数処理,金額端数処理,送り状単価印字,与信限度額,月間取引限度額,請求書発行優先,納品書発行優先,納品書書式,受注用FAX番号,ミルシート送付方法,相殺仕入先,請求書送付先,納品書送付先,領収書送付先,与信額登録先,ミルシート送付先,比重区分,重量計算区分,納品区分,納品号車,代表者氏名,代表者住所,業種1,業種2,業種3,取扱品目,創立年月日,資本金,従業員数,平均月商,粗利益率,決算売上額,納品締切日,取引銀行1,取引銀行2,取引銀行3,主要仕入先1,主要仕入先2,主要仕入先3,主要販売先1,主要販売先2,主要販売先3,仕入先締め日,支払サイクル2,支払日,基準金額,以上支払条件,以上手形サイト,未満支払条件,未満支払条件,附帯条件,消費税算出区分,消費税端数処理,金額端数処理,発注書FAX処理,発注書FAX送信番号,発注書担当者名,仕入納品区分,仕入号車,納品先,受注不可,使用不可,発注書形式,緯度,経度,登録日
6317,藤工業㈱,藤工業㈱,,ﾌｼﾞｺｳｷﾞｮｳ,486-0817,愛知県春日井市東野町5-28-10,,0568-82-9018,0568-82-9084,,182,鈴木正博,82,池田千琴,,,3,名古屋,301,(名古屋)営業３Ｇ,-1,,,31,翌々月,10,一律条件,\0,振込,,振込(滋賀),,,,あり,請求書,-1,四捨五入,四捨五入,印字しない,5000,,発行:郵送,通常,納品書,0568-82-9084,,,6317,6317,6317,6317,,通常,通常,91,,後藤　孝三,愛知県尾張旭市平子ケ丘町1-5-21,鈑金　組立,,,SS　SUS　,Mar-91,"\10,000",30,"\30,000",\0,"\350,000",,大垣共立　東野,,,中部ステンレス,,,ゴムノナイキ,,,31,当月,31,,,,,0,,明細,四捨五入,四捨五入,自動送信しない,,,0,,,0,0,,35.267796,136.994095,14/03/24
6318,㈱フジキカイ,㈱フジキカイ,,ﾌｼﾞｷｶｲ,452-0822,愛知県名古屋市西区中小田井4-380,,052-509-1505,052-504-3588,,17,加藤聖也,59,樋口布由子,,,3,名古屋,301,(名古屋)営業３Ｇ,-1,,,31,翌月,20,以上/未満,"\1,000",受取手形(発行),100,送金(本社),,,振込(滋賀),あり,請求書,-1,四捨五入,四捨五入,印字しない,20000,,発行:郵送,通常,納品書,,,,6318,6318,6318,6318,,通常,通常,93,0,生田　湧希,愛知県名古屋市中村区亀島2-25-18,食品包装機メーカー,,,,1946/1,"\94,776",646,"\2,100,000",\0,"\25,600,000",31,みずほ　名駅前,,,昭和機械,新東工機,キョウワ,山崎製パン,ロッテ,江崎グリコ,31,翌々月,25,\0,,,,0,,非課税,四捨五入,四捨五入,自動送信しない,,,0,0,,0,0,,35.220634,136.874207,19/07/08
6319,㈱深見製作所,㈱深見製作所,,ﾌｶﾐｾｲｻｸｼｮ,501-3944,岐阜県関市山田1121-1,,0575-28-6311,0575-28-6310,,17,加藤聖也,171,小松莉奈,,,3,名古屋,301,(名古屋)営業３Ｇ,-1,,,25,翌々月,5,以上/未満,\100,受取手形(発行),120,送金(本社),振込,,振込(滋賀),あり,請求書,-1,四捨五入,四捨五入,印字しない,2000,,発行:郵送,通常,納品書,,,,6319,6319,6319,6319,,通常,通常,84,0,深見　昌司,岐阜県各務原市鵜沼羽場町7-313,機械工具製造業,,,ステンレス　アルミ　鉄,1960/4,"\30,000",67,"\89,000",\0,"\1,076,628",25,大垣共立　芥見,十六　芥見,日本政策金融公庫,岐阜金属,,,豊通テック,豊田エンジニアリング,トヨタ紡織,31,翌々月,25,\0,,,,0,,非課税,四捨五入,四捨五入,自動送信しない,,,0,0,,0,0,,35.467232,136.85878,20/01/14
6320,福徳工業㈱　彦根工場,福徳工業㈱　彦根工場,,ﾌｸﾄｸｺｳｷﾞｮｳﾋｺﾈｺｳｼﾞｮｳ,522-0006,滋賀県彦根市佐和山町110-1,,0749-22-7789,0749-22-7790,,54,柴坂仁志,0,*,,,1,本社,111,総務統括Ｇ,-1,,,20,翌月,20,一律条件,\0,その他,,その他,,,,あり,請求書,-1,四捨五入,四捨五入,印字しない,,,発行:郵送,通常,納品書,,,,6320,6320,6320,6320,,通常,通常,83,,,,,,,,,\0,0,\0,\0,\0,,,,,,,,,,,31,当月,31,,,,,0,,明細,四捨五入,四捨五入,自動送信しない,,,0,,,0,0,,35.281055,136.278534,05/01/01
6321,㈲プランテックス,㈲プランテックス,,ﾌﾟﾗﾝﾃｯｸｽ,529-0234,滋賀県長浜市高月町柏原388-11,,0749-85-9170,0749-85-9171,,95,尾﨑利喜,179,阿藤京,,,2,滋賀,201,(滋賀)営業２Ｇ,-1,,,31,翌々月,2,一律条件,\0,入金(滋賀工場),,集金(滋賀),,,,あり,請求書,-1,四捨五入,四捨五入,印字しない,1000,,PDF,PDF,納品書,,,,6321,6321,6321,6321,,通常,通常,83,,,,,,,,,\0,0,\0,\0,\0,,,,,,,,,,,31,当月,31,,,,,0,,明細,四捨五入,四捨五入,自動送信しない,,,0,,,0,0,,35.477947,136.232773,05/01/01
6322,㈲フジテック,㈲フジテック,,ﾌｼﾞﾃｯｸ,521-0323,滋賀県米原市村木756,,0749-55-3736,0749-55-3736,,95,尾﨑利喜,179,阿藤京,,,2,滋賀,201,(滋賀)営業２Ｇ,-1,,,20,翌月,10,一律条件,\0,入金(滋賀工場),,振込(滋賀),,,,あり,請求書,-1,四捨五入,四捨五入,印字しない,500,,発行:郵送,通常,納品書,,,,6322,6322,6322,6322,,通常,通常,83,,藤崎　光寛,,設備工事,配管工事,,,,\0,0,\0,\0,\0,,,,,,,,,,,31,当月,31,,,,,0,,明細,四捨五入,四捨五入,自動送信しない,,,0,,,0,0,,35.361752,136.386017,07/07/03
6323,富士工機㈱,富士工機㈱,,ﾌｼﾞｺｳｷ,494-0011,愛知県一宮市西萩原字若宮前53-1,,0586-69-2123,0586-69-2127,,17,加藤聖也,171,小松莉奈,,,3,名古屋,301,(名古屋)営業３Ｇ,-1,,,31,翌月,31,以上/未満,\100,振込,135,送金(滋賀),振込,,振込(滋賀),あり,請求書,-1,四捨五入,四捨五入,印字しない,60000,,PDF,PDF,納品書,0586-69-2127,,,6323,6323,6323,6323,,通常,通常,93,,佐藤　禎記,,各種プラント,化学機械装置,,,Mar-63,"\9,500",130,"\35,000",\0,"\3,737,000",,大垣共立(尾西),愛知(一宮),三菱東京UFJ(新名古屋駅前),リンタツ,阪和工材,中部ステンレス,ニチアス,河合石灰,,31,当月,31,,,,,0,,明細,四捨五入,四捨五入,自動送信しない,,,0,,[1543 ㈲岡西鉄工所 Ｃ)名古屋愛知 ] [1554 大山工業㈱ ギ)大垣岐阜 ] ,0,0,,35.287125,136.742722,09/04/13
6324,富士鉄工㈱,富士鉄工㈱,,ﾌｼﾞﾃｯｺｳ,529-1315,滋賀県愛知郡愛荘町沓掛315,,0749-42-2559,0749-42-4649,,86,安居享子,15,吉川千晶,,,2,滋賀,201,(滋賀)営業２Ｇ,-1,,,20,翌月,10,以上/未満,\0,入金(滋賀工場),,振込(滋賀),,,,あり,請求書,-1,四捨五入,四捨五入,印字しない,,,発行:郵送,通常,納品書,,,,6324,6324,6324,6324,,通常,通常,83,,山下　広繁,大阪府大阪市城東区鴫野西2-12-4,ﾊﾞﾙﾌﾞ製造,,,鑄物　一部SUS,1958/1/1,"\30,000",0,\0,\0,"\179,039",20,りそな　玉造,大阪シティ信金　城東,滋賀中央信金　愛知川,奥村鑄造,ﾅﾂﾊﾗ,,安田,ﾔﾏﾄｶﾞﾜ,ﾌｿｳ,31,翌々月,25,\0,,,,0,,非課税,四捨五入,四捨五入,自動送信しない,,,0,0,,0,0,,35.182503,136.214523,16/07/21
6325,㈱藤田,㈱藤田,,ﾌｼﾞﾀ,525-0041,滋賀県草津市青地町744-5,,077-565-8000,077-565-9001,,89,奥井淳一,173,西村奈那香,,,2,滋賀,201,(滋賀)営業２Ｇ,-1,,,31,翌月,31,以上/未満,\200,受取手形(発行),110,送金(本社),小切手,,送金(本社),あり,請求書,-1,四捨五入,四捨五入,印字しない,8000,,PDF,PDF,納品書,,,,6325,6325,6325,6325,,通常,通常,81,0,藤田啓二,滋賀県栗東市綣5-14-18,建築金物,電気工具の製造販売,,鉄　ｽﾃﾝﾚｽ　ｱﾙﾐ,1978/12,"\59,375",33,"\275,000",\0,"\3,300,000",31,滋賀　草津,,,阪和工材,マキタ,,奥田工務店,三東工業社,大和ﾊｳｽ工業,31,翌々月,25,\0,,,,0,,非課税,四捨五入,四捨五入,自動送信しない,,,0,0,[364004 ㈱藤田　甲賀営業所 ミ)滋賀南部 ] ,0,0,,35.005432,135.972488,16/11/16
6326,㈱プラスワールド,㈱プラスワールド,,ﾌﾟﾗｽﾜｰﾙﾄﾞ,486-0952,愛知県春日井市追進町3-16-1,,0568-34-0261,0568-34-3777,,182,鈴木正博,82,池田千琴,,,3,名古屋,301,(名古屋)営業３Ｇ,-1,,,31,翌月,31,一律条件,\0,入金(滋賀工場),,振込(滋賀),,,,あり,請求書,-1,四捨五入,四捨五入,印字しない,2000,,発行:郵送,通常,納品書,0568-34-3777,,,6326,6326,6326,6326,,通常,通常,91,0,満園隆,,製缶,板金,機械加工,SS　SUS　FC材,1998/3,"\10,000",11,"\13,000",\0,"\150,000",31,大垣共立　勝川,,,若原鋼材,大三鋼機,,ｱｽｸｺｰﾎﾟﾚｰｼｮﾝ,三共ﾒｶﾆｯｸｽ,ｼﾞｰﾌｫｰｽｼﾞｬﾊﾟﾝ,31,翌々月,25,\0,,,,0,,非課税,四捨五入,四捨五入,自動送信しない,,,0,0,,0,0,,35.226128,136.943451,17/04/04
6327,㈲船渡工業,㈲船渡工業,,ﾌﾅﾄｺｳｷﾞｮｳ,485-0821,愛知県小牧市本庄429-1,,1568-78-3685,0568-78-3681,,182,鈴木正博,82,池田千琴,,,3,名古屋,301,(名古屋)営業３Ｇ,-1,,,31,翌々月,5,以上/未満,\300,受取手形(裏書),120,送金(滋賀),振込,,振込(滋賀),あり,請求書,-1,四捨五入,四捨五入,印字しない,5000,,発行:郵送,通常,納品書,0568-78-3681,,,6327,6327,6327,6327,,通常,通常,91,0,船渡久司,愛知県小牧市大字本庄2597-188,製缶,,,SS・SUS・アルミ・チタン,H5.10,"\3,000",10,"\12,000",\30,\0,31,愛知/小牧,,,双葉ステンレス,,,三進製作所,,,31,翌々月,25,\0,,,,0,,非課税,四捨五入,四捨五入,自動送信しない,,,0,0,,0,0,,35.30344,136.955688,17/09/08
6328,富士電波工業㈱,富士電波工業㈱,,ﾌｼﾞﾃﾞﾝﾊﾟｺｳｷﾞｮｳ,520-3213,滋賀県湖南市大池町8番地,,0748-75-3095,0748-75-8365,,89,奥井淳一,173,西村奈那香,,,2,滋賀,201,(滋賀)営業２Ｇ,-1,,,31,翌月,25,以上/未満,\100,電子債権(自),150,送金(本社),振込,,振込(滋賀),あり,請求書,-1,四捨五入,四捨五入,印字しない,5000,,発行:郵送,通常,納品書,,,,6328,6328,6328,6328,,通常,通常,81,0,横畠俊夫,大阪府池田市石橋2-8-24-603,工業用電気炉製造販売,ステンレス鋳鋼製造販,,ステンレス、アルミ、銅、鉄,昭和23,"\336,500",125,"\266,000",\0,"\3,136,539",31,近畿大阪/十三,三菱東京UFJ/十三,,カンテック,日本カーボン,東洋炭素,京セラ,豊通マシナリー,信越エンジニアリング,31,翌々月,25,\0,,,,0,,非課税,四捨五入,四捨五入,自動送信しない,,,0,0,,0,0,,35.002254,136.121658,18/02/27
6329,富士車輌㈱,富士車輌㈱,,ﾌｼﾞｼｬﾘｮｳ,524-0034,滋賀県守山市千代町13-1,,077-582-8758,077-582-8765,,177,堀川喜之,173,西村奈那香,,,2,滋賀,201,(滋賀)営業２Ｇ,-1,,,31,翌月,25,一律条件,\0,振込,,振込(滋賀),,,,あり,請求書,-1,四捨五入,四捨五入,印字しない,10000,,発行:郵送,通常,納品書,,,,6329,6329,6329,6329,,通常,通常,81,0,上川毅,東京都世田谷区下馬6-9-7-211,環境設置製造,特装車製造,化工機製造,ステンレス、アルミ、銅、鉄,昭和19年2,"\250,000",162,"\377,000",\0,"\4,524,010",31,滋賀/守山,三菱東京UFJ/大阪営業部,りそな/東京,ATテック,第一鋼業,フジテックス,カンガイ,グリーンアローズ東北,都市クリエイト,31,翌々月,25,\0,,,,0,,非課税,四捨五入,四捨五入,自動送信しない,,,0,0,,0,0,,35.044098,135.999634,18/04/05
6330,福田刃物工業㈱,福田刃物工業㈱,,ﾌｸﾀﾞﾊﾓﾉｺｳｷﾞｮｳｶﾌﾞ,501-3941,岐阜県関市小屋名353,,0575-28-5888,0575-28-2108,,17,加藤聖也,171,小松莉奈,,,3,名古屋,301,(名古屋)営業３Ｇ,-1,,,31,翌月,20,以上/未満,\500,受取手形(発行),115,送金(本社),振込,,振込(滋賀),あり,請求書,-1,四捨五入,四捨五入,印字しない,5000,,PDF,PDF,納品書,,,,6330,6330,6330,6330,,通常,通常,84,0,福田　克則,岐阜県岐阜市則武中2-15-16-505,工業用機械刃物及び,部品の製造・販売,,工業用機械刃物,1949/1,"\30,000",100,"\171,026",\33,"\2,052,311",31,十六　西関,,,ウメトク㈱,アッサブジャパン㈱,㈱竹内ハガネ商工,㈱マキタ,㈱イマオコーポレーション,福田刃物㈱,31,翌々月,25,\0,,,,0,,非課税,四捨五入,四捨五入,自動送信しない,,,0,0,,0,0,,35.488075,136.86264,20/03/18
63999,㈱不二新製作所,㈱不二新製作所,,ﾌｼﾞｼﾝｾｲｻｸｼｮ,547-0003,大阪府大阪市平野区加美南4-1-21,,06-6794-5880,06-6794-5881,,99,木下誠,0,*,T8120002063034,,1,本社,105,営業開発,,-1,,31,当月,31,一律条件,\0,,,,,,,あり,明細,,四捨五入,四捨五入,印字する,,,発行:郵送,通常,納品書,,,,,,,,,JIS,通常,67,14,,,,,,,,,,,,,,,,,,,,,,,31,翌月,20,\0,振込,,,0,,請求書,四捨五入,四捨五入,自動送信しない,,,67,13,,0,0,B5(指定),34.62252,135.572693,09/04/06
64001,㈱ベルテクノ,㈱ベルテクノ,,ﾍﾞﾙﾃｸﾉ,621-0103,京都府亀岡市東別院町東掛下渋谷6-1,,0771-27-7880,0771-27-7881,,54,柴坂仁志,0,*,,,1,本社,111,総務統括Ｇ,-1,,,31,翌々月,10,以上/未満,\100,受取手形(発行),,送金(本社),振込,,振込(本社),あり,請求書,-1,四捨五入,四捨五入,印字しない,1000,,発行:郵送,通常,納品書,,,,64001,64001,64001,64001,,通常,通常,8,,野上よし子,高槻市奈佐原2-7-2-302,設備業,,,,2003.1,"\1,000",4,"\3,000",\0,"\36,000",,京都中央信金　亀岡支店,,,深川機械販売,三喜工業,サンキュウ工業,ナニワ乾燥機,丸石電機,エフエムエス,31,当月,31,,,,,0,,明細,四捨五入,四捨五入,自動送信しない,,,0,,,0,0,,34.954212,135.55014,05/06/01
64002,辨管通商㈱,辨管通商㈱,,ﾍﾞﾝｶﾝﾂｳｼｮｳ,550-0003,大阪府大阪市西区京町堀3-4-23,,06-6448-3131,06-6448-0537,,77,横田正勝,0,*,,,1,本社,101,(大阪)営業１Ｇ,-1,,,15,翌月,10,一律条件,\0,振込,,振込(本社),,,,あり,請求書,-1,四捨五入,四捨五入,印字しない,6000,,発行:郵送,通常,納品書,,,,64002,64002,64002,64002,,通常,通常,0,,,,暖房装置製造業,配管工事用附属品製造,,配管材料一式,1961/8/1,"\10,000",12,"\50,000",\0,"\600,000",,三井住友　立売堀,りそな　大阪,,,,,,,,31,当月,31,,,,,0,,明細,四捨五入,四捨五入,自動送信しない,,,0,,,0,0,,34.684238,135.487488,06/09/27
64003,ベキニット㈱,ベキニット㈱,,ﾍﾞｷﾆｯﾄ,345-0826,埼玉県南埼玉郡宮代町学園台4-1,,0480-36-1431,0480-33-5831,,9,中嶋康夫,0,*,,,1,本社,105,営業開発,-1,,,31,翌々月,10,一律条件,\0,振込,,振込(本社),,,,あり,請求書,-1,四捨五入,四捨五入,印字しない,1000,,指定請求書,指定納品書,納品書,,,,64003,64003,64003,64003,,通常,通常,0,,後藤　進,,金属繊維製品の開発,製造、販売,,ステンレス、チタン、銅、その他各種合金等,May-97,"\200,000",0,"\20,000",\0,"\240,000",,三井住友　丸ノ内,,,,,,,,,31,当月,31,,,,,0,,明細,四捨五入,四捨五入,自動送信しない,,,0,,,0,0,,36.026604,139.713486,07/10/23
64004,ベルテック㈱,ベルテック㈱,,ﾍﾞﾙﾃｯｸ,581-0051,大阪府八尾市竹渕西5-15,,06-6760-7691,06-6799-1199,,77,横田正勝,0,*,,,1,本社,101,(大阪)営業１Ｇ,-1,,,31,翌々月,5,一律条件,\0,振込,,振込(本社),,,,あり,請求書,-1,四捨五入,四捨五入,印字しない,500,,発行:郵送,通常,納品書,,,,64004,64004,64004,64004,,通常,通常,0,,鈴木　誠,大阪市住之江区南港中5-5-32-204,,,,,Jun-99,"\20,000",47,\0,\0,\0,,阿波　南大阪,,,,,,,,,31,当月,31,,,,,0,,明細,四捨五入,四捨五入,自動送信しない,,,0,,,0,0,,34.621025,135.564163,08/06/09
64005,平和金属㈱,平和金属㈱,,ﾍｲﾜｷﾝｿﾞｸ,542-0083,大阪府大阪市中央区東心斎橋2-1-22,,06-6211-1807,06-6211-1800,,24,佐久田朝仁,58,南　智子,,,1,本社,101,(大阪)営業１Ｇ,-1,-1,,20,翌月,20,以上/未満,\100,受取手形(発行),120,送金(本社),振込,,振込(本社),あり,請求書,-1,四捨五入,四捨五入,印字しない,10000,,発行:郵送,通常,納品書,,Ｅメール,64005,64005,64005,64005,64005,,通常,通常,0,,岡本　彰,,軽合金伸銅品各種非鉄,各種合成樹脂,ｽﾃﾝﾚｽ加工品製品販売,加工品全般、アルミ、銅、真鍮、他,Jun-39,"\82,000",37,"\2,510,157",\3,"\30,121,882",,三井住友　船場,みずほ　南船場,三菱東京UFJ　日本一,ｺﾍﾞﾙｺﾏﾃﾘｱﾙ鋼管,神戸製鋼所,武内プレス,ｺﾍﾞﾙｺﾏﾃﾘｱﾙ鋼管,神戸製鋼所,竹内プレス,31,翌月,20,\0,振込,,,0,,明細,四捨五入,四捨五入,自動送信しない,,,"9,000",,,0,0,B5,34.671509,135.505737,13/03/04
64006,紅忠スチール㈱,紅忠スチール㈱,,ﾍﾞﾆﾁｭｳｽﾁｰﾙ,103-0027,東京都中央区日本橋1-4-1-16F,,03-6225-5440,03-6225-5444,,68,局 彩織,0,*,,,1,本社,101,(大阪)営業１Ｇ,-1,,,31,翌月,31,一律条件,\0,振込,,振込(本社),,,,あり,請求書,-1,四捨五入,四捨五入,印字しない,10000,,発行:郵送,通常,納品書,,,,64006,64006,64006,64006,,通常,通常,0,,薮内　茂行,,薄板建材,自動車鋼材他の販売,,熱延鋼板、酸洗鋼板、冷延鋼板,Oct-13,"\400,000",105,"\2,750,000",\3,"\2,870,000",,みずほ,,,JFEスチール,新日鉄住金,,建材関連企業,自動車関連企業,,31,当月,31,,,,,0,,明細,四捨五入,四捨五入,自動送信しない,,,0,,,0,0,,35.682526,139.774536,15/08/25
6401,兵神ネッチュ㈱　　　,兵神ネッチュ㈱,,ﾍｲｶﾞﾐﾈｯﾁｭ,529-0261,滋賀県伊香郡高月町東物部　　　,　　　　　　　　　　　　　　　,0749-85-5403,0749-85-4058,,95,尾﨑利喜,179,阿藤京,,,2,滋賀,201,(滋賀)営業２Ｇ,-1,,,20,翌々月,31,一律条件,\0,入金(滋賀工場),,集金(滋賀),,,,あり,請求書,-1,四捨五入,四捨五入,印字しない,,,発行:郵送,通常,納品書,,,,6401,6401,6401,6401,,通常,通常,83,,,,,,,,,\0,0,\0,\0,\0,,,,,,,,,,,31,当月,31,,,,,0,,明細,四捨五入,四捨五入,自動送信しない,,,0,,,0,0,,35.478237,136.226364,05/01/01
6402,(合)ベック,(合)ベック,,ﾍﾞｯｸ,532-0013,大阪府大阪市淀川区木川西2-10-23,,06-6304-0994,06-6304-3976,,"9,999",システム,0,*,,,1,本社,111,総務統括Ｇ,-1,-1,,20,翌月,20,一律条件,\0,,,,,,,あり,請求書,-1,四捨五入,四捨五入,印字しない,,,発行:郵送,通常,納品書,,,6402,6402,6402,6402,6402,,通常,通常,0,,,,,,,,,\0,0,\0,\0,\0,,,,,,,,,,,31,翌月,15,\100,支払手形(りそな),135,振込,27,,請求書,四捨五入,四捨五入,自動送信しない,,,"9,000",,,0,0,B5,34.723427,135.488251,05/01/01
6403,㈱ベルテック,㈱ベルテック,,ﾍﾞﾙﾃｯｸ,486-0851,愛知県春日井市篠木町5-3,,0568-27-9123,0568-27-9124,,182,鈴木正博,82,池田千琴,,,3,名古屋,301,(名古屋)営業３Ｇ,-1,,,31,翌月,31,一律条件,\0,振込,,振込(滋賀),,,,あり,請求書,-1,四捨五入,四捨五入,印字しない,3000,,PDF,PDF,納品書,0568-27-9124,,,6403,6403,6403,6403,,通常,通常,91,0,㈱ベルテック,鈴木国義,精密金型製造販売,,,,1993年4月,\300,7,"\38,000",\16,"\450,000",31,名古屋/小牧駅前,,,岐南精機工業,ミゾグチ,,デンソー,オリンパス,,31,翌々月,25,\0,,,,0,,非課税,四捨五入,四捨五入,自動送信しない,,,0,0,[393001 ㈱友定建機 滋賀発→大阪 17号車] ,0,0,,35.254017,136.988083,18/04/02
65001,㈱豊和,㈱豊和,,ﾎｳﾜ,555-0011,大阪府大阪市西淀川区竹島3-13-14,,06-6473-2666,06-6472-2072,,75,池村友宏,53,中尾真梨子,T2120001209774,,1,本社,101,(大阪)営業１Ｇ,-1,-1,,31,翌々月,10,一律条件,\100,振込,,振込(本社),,,,あり,請求書,-1,四捨五入,四捨五入,印字しない,,,PDF,PDF,納品書,06-6472-2072,Ｅメール,65001,65001,65001,65001,65001,,通常,通常,71,16,,,,,,,,\0,0,\0,\0,\0,,,,,,,,,,,31,翌月,15,\100,支払手形(りそな),135,振込,27,,請求書,四捨五入,四捨五入,自動送信しない,06-6472-2072,,"9,000",,[350184 田澤精機 滋賀発→大阪 15号車] [370001 ㈱山下鍛造所 未定 ] [41197 ㈱棚橋工作所 滋賀発→大阪 15号車] [45017 東亜ﾊﾞﾙﾌﾞｴﾝｼﾞﾆｱﾘﾝｸ㈱ 滋賀発→大阪 15号車] ,0,0,B5(指定),34.7276,135.451279,05/01/01
65002,㈱堀田機械製作所,㈱堀田機械製作所,,ﾎｯﾀｷｶｲｾｲｻｸｼｮ,617-0006,京都府向日市上植野町菱田15,,075-921-1234,075-921-1245,,54,柴坂仁志,0,*,,,1,本社,111,総務統括Ｇ,-1,,,31,翌々月,5,一律条件,\0,振込,,振込(本社),,,,あり,請求書,-1,四捨五入,四捨五入,印字しない,,,発行:郵送,通常,納品書,,,,65002,65002,65002,65002,,通常,通常,1,1,,,,,,,,\0,0,\0,\0,\0,,,,,,,,,,,31,当月,31,,,,,0,,明細,四捨五入,四捨五入,自動送信しない,,,0,,,0,0,,34.929501,135.71373,05/01/01
65003,豊栄工業㈱,豊栄工業㈱,,ﾎｳｴｲｺｳｷﾞｮｳ,,,,,,,99,木下誠,0,*,,,1,本社,105,営業開発,,-1,,31,当月,31,一律条件,\0,,,,,,,あり,明細,,四捨五入,四捨五入,印字する,,,発行:郵送,通常,納品書,,,,,,,,,JIS,通常,0,,,,,,,,,,,,,,,,,,,,,,,,31,翌月,15,\100,支払手形(りそな),135,振込,27,,請求書,四捨五入,四捨五入,自動送信しない,,,"9,000",,,0,0,B5,,,09/04/10
65004,ボルカノ㈱,ボルカノ㈱,,ﾎﾞﾙｶﾉ,532-0034,大阪府大阪市淀川区野中北1-3-38,,06-6392-5631,06-6392-5539,,50,笹野井亮介,178,山田美紗,,,1,本社,107,牽引力,-1,,,20,翌々月,15,一律条件,\0,受取手形(発行),,送金(本社),,,,あり,請求書,-1,四捨五入,四捨五入,印字しない,6000,2000,発行:郵送,指定納品書,発行しない,06-6392-5539,Ｅメール,,65004,65004,65004,65004,,通常,通常,71,16,沖原正章,豊中市南桜塚4-11-15-301,製造業,,,オイルバーナ　ガスバーナ,1928.9,"\46,200",90,\0,\0,"\2,607,000",,UFJ銀行　十三支店,,,,,,,,,31,当月,31,,,,,0,,明細,四捨五入,四捨五入,自動送信しない,,,,,[15121 尾崎ウェルスチール㈱ 滋賀発→大阪 15号車] [309001 ボルカノ㈱三田工場 未定 ] [309003 ㈲岡野精機製作所 宵積本社経由 16号車] [350113 大淀精機㈱ 宵積本社経由 16号車] [350327 大機窯炉株式会社 滋賀発→大阪 15号車] [350352 名神鉄工㈱　西原様 宵積本社経由 16号車] [65015 ㈱HOSHIKA 滋賀発→大阪 15号車] [81013 ㈱安田鉄工所 滋賀発→大阪 15号車] ,0,0,,34.729549,135.483398,05/01/01
65005,㈱ホシモト,㈱ホシモト,,ﾎｼﾓﾄ,544-0032,大阪府大阪市生野区中川西2丁目24-32,,06-6741-4723,06-6712-2609,,77,横田正勝,48,佐々木久美子,,,1,本社,101,(大阪)営業１Ｇ,-1,,,31,翌月,31,以上/未満,\100,受取手形(発行),130,送金(本社),振込,,振込(本社),あり,請求書,-1,切捨,四捨五入,印字しない,6000,,PDF,PDF,納品書,,郵送,,65005,65005,65005,65005,,通常,通常,67,17,星本康雄,,医療ｿﾉ他産業機器製造,,,蝶番、ハンドル、ロット棒等金属部品製造,Jun-91,"\20,000",105,"\150,000",\0,"\1,802,000",,りそな　玉造,,,林金属㈱,畑鉄工㈱,,㈱東芝府中事業所,日立協和ｴﾝｼﾞﾆｱﾘﾝｸﾞ㈱,,31,当月,31,,,,,0,,明細,四捨五入,四捨五入,自動送信しない,,,0,,,0,0,,34.658939,135.539978,07/07/31
